Timestamp,Hand,Joint,Position_X,Position_Y,Position_Z,Orientation_X,Orientation_Y,Orientation_Z,Orientation_W
32282552640,Left,Wrist,-0.24587621,-0.39757153,-0.37592575,-0.05099395,-0.10050787,0.9908086,-0.07187274
32282552640,Left,ThumbMetacarpal,-0.2643788,-0.38505533,-0.3959192,0.27007774,0.051057484,0.82868034,0.48817468
32282552640,Left,ThumbProximal,-0.28642097,-0.37711477,-0.4335768,-0.08772713,-0.13364278,0.83350235,0.52944344
32282552640,Left,ThumbDistal,-0.27734944,-0.37301135,-0.46350104,0.055996746,-0.042684615,0.8483529,0.5252628
32282552640,Left,ThumbTip,-0.27832595,-0.37044716,-0.4828264,0.055996746,-0.042684615,0.8483529,0.5252628
32282552640,Left,IndexMetacarpal,-0.25318515,-0.38798308,-0.39533645,0.04618269,-0.068928085,0.97421163,-0.20982814
32282552640,Left,IndexProximal,-0.2605208,-0.38089347,-0.45617813,-0.1813608,-0.13768803,0.9729667,0.038792755
32282552640,Left,IndexIntermediate,-0.24381702,-0.3692302,-0.4973569,-0.15861413,-0.16784054,0.96624863,0.114731215
32282552640,Left,IndexDistal,-0.23550302,-0.36228865,-0.5188958,-0.21487597,-0.100089334,0.9715052,0.023262795
32282552640,Left,IndexTip,-0.22927822,-0.35956693,-0.53201133,-0.21487597,-0.100089334,0.9715052,0.023262795
32282552640,Left,MiddleMetacarpal,-0.24501728,-0.38911468,-0.39311692,-0.051005494,-0.040707193,0.9972601,-0.03483939
32282552640,Left,MiddleProximal,-0.23885433,-0.38383353,-0.4549039,-0.10069296,-0.15110353,0.9831642,-0.020955097
32282552640,Left,MiddleIntermediate,-0.22908978,-0.36847994,-0.5024949,-0.12006362,-0.082638994,0.9892052,-0.020009153
32282552640,Left,MiddleDistal,-0.22298454,-0.36408994,-0.5274635,-0.1444639,-0.1040224,0.97991323,-0.09449345
32282552640,Left,MiddleTip,-0.2186713,-0.3602974,-0.5428364,-0.1444639,-0.1040224,0.97991323,-0.09449345
32282552640,Left,RingMetacarpal,-0.23405504,-0.3900477,-0.39072952,-0.104184665,-0.08940108,0.98909235,0.053380184
32282552640,Left,RingProximal,-0.22071743,-0.37979716,-0.45024917,-0.06031811,-0.10042239,0.9927005,-0.028982148
32282552640,Left,RingIntermediate,-0.21566302,-0.37079617,-0.49339655,-0.090905145,-0.04957924,0.99066466,-0.089353256
32282552640,Left,RingDistal,-0.21167512,-0.3681315,-0.5161788,-0.10119376,-0.059705164,0.9875147,-0.107259184
32282552640,Left,RingTip,-0.20839913,-0.3656833,-0.5332208,-0.10119376,-0.059705164,0.9875147,-0.107259184
32282552640,Left,LittleMetacarpal,-0.22566395,-0.38816193,-0.38767192,-0.16165167,-0.13727865,0.9654816,0.15122466
32282552640,Left,LittleProximal,-0.20475458,-0.37538034,-0.441476,-0.014985524,-0.020916766,0.99772936,-0.06237586
32282552640,Left,LittleIntermediate,-0.2037671,-0.373802,-0.47761142,-0.13743581,-0.023499615,0.97615033,-0.16677856
32282552640,Left,LittleDistal,-0.19877669,-0.37204447,-0.4960251,-0.055454217,-0.11092743,0.970625,-0.20747907
32282552640,Left,LittleTip,-0.19790144,-0.36865538,-0.5098063,-0.055454217,-0.11092743,0.970625,-0.20747907
32282552640,Right,Palm,0.03603929,-0.108899884,-0.30472684,0.38505244,0.31863603,-0.2458399,0.8302755
32282552640,Right,Wrist,0.048719995,-0.14776205,-0.2745033,0.38505244,0.31863603,-0.2458399,0.8302755
32282552640,Right,ThumbMetacarpal,0.023454085,-0.13546665,-0.27809304,0.5658739,0.25387245,0.4432404,0.6476646
32282552640,Right,ThumbProximal,-0.013780851,-0.11268581,-0.28847888,0.4297397,0.090057835,0.44496003,0.7809354
32282552640,Right,ThumbDistal,-0.03055251,-0.093732506,-0.3082159,0.51421857,0.18783125,0.44718033,0.707762
32282552640,Right,ThumbTip,-0.044568956,-0.08291712,-0.315972,0.51421857,0.18783125,0.44718033,0.707762
32282552640,Right,IndexMetacarpal,0.03293921,-0.13361603,-0.28335392,0.377072,0.46004194,-0.30212614,0.74491465
32282552640,Right,IndexProximal,0.0040890793,-0.0806651,-0.30178848,0.31000474,0.30843192,-0.15591654,0.8857055
32282552640,Right,IndexIntermediate,-0.01563458,-0.0523615,-0.3288733,0.28993756,0.2819444,-0.056447145,0.91289973
32282552640,Right,IndexDistal,-0.027360149,-0.038712412,-0.34523872,-0.23480517,-0.2802972,0.15166649,-0.91867745
32282552640,Right,IndexTip,-0.033977393,-0.031032534,-0.3561537,-0.23480517,-0.2802972,0.15166649,-0.91867745
32282552640,Right,MiddleMetacarpal,0.03986308,-0.13437754,-0.28744346,0.44886407,0.29672056,-0.22732683,0.8116652
32282552640,Right,MiddleProximal,0.022436969,-0.08016785,-0.31386885,0.32742792,0.29997882,-0.18742004,0.87618464
32282552640,Right,MiddleIntermediate,0.0019352608,-0.045254122,-0.34468222,0.34569922,0.28110707,-0.20546333,0.8714592
32282552640,Right,MiddleDistal,-0.0070112166,-0.026792867,-0.36018917,0.32693583,0.28484136,-0.27592638,0.8583235
32282552640,Right,MiddleTip,-0.012068222,-0.015032281,-0.3704176,0.32693583,0.28484136,-0.27592638,0.8583235
32282552640,Right,RingMetacarpal,0.04870664,-0.13536653,-0.29342926,0.42132157,0.20403363,-0.16039509,0.86898303
32282552640,Right,RingProximal,0.035344247,-0.08679404,-0.32763276,0.3187056,0.28967503,-0.19837183,0.88044405
32282552640,Right,RingIntermediate,0.01859294,-0.057272386,-0.35509884,-0.2265226,-0.31166095,0.23421292,-0.89267397
32282552640,Right,RingDistal,0.008289865,-0.04469067,-0.37118107,0.26449433,0.29151803,-0.2556756,0.8833305
32282552640,Right,RingTip,0.0017079043,-0.034007438,-0.38315773,0.26449433,0.29151803,-0.2556756,0.8833305
32282552640,Right,LittleMetacarpal,0.054794367,-0.13882487,-0.29927957,0.3773761,0.09688705,-0.08093416,0.91741467
32282552640,Right,LittleProximal,0.04810796,-0.09824857,-0.33918518,0.2985124,0.26609227,-0.23930801,0.8847803
32282552640,Right,LittleIntermediate,0.037932552,-0.07791064,-0.36028638,-0.18107063,-0.23036978,0.34195364,-0.8929712
32282552640,Right,LittleDistal,0.03276883,-0.06928624,-0.3751532,-0.15648863,-0.30890137,0.3235342,-0.8810087
32282552640,Right,LittleTip,0.026464721,-0.06254704,-0.38595518,-0.15648863,-0.30890137,0.3235342,-0.8810087
